,Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL,lastTransfer,agentsTransfer
121,10.97,0,0,1,436430,,European Paintings,1910.0,"Painting, altarpiece",Madonna and Child Enthroned with Saints,,,,,,10768,Artist, ,Taddeo Gaddi,"Italian, Florentine, active by 1334–died 1366", ,"Gaddi, Taddeo",Italian,1334      ,1366      ,,http://vocab.getty.edu/page/ulan/500115669,https://www.wikidata.org/wiki/Q315835,ca. 1340,1335,1345,"Tempera on wood, gold ground",Overall 43 1/4 x 90 1/8 in. (109.9 x 228.9 cm); Lawrence 43 1/4 x 15 1/2 in. (109.9 x 39.4 cm); John 43 1/4 x 13 1/2 in. (109.9 x 34.3 cm); Madonna and Child 43 1/4 x 28 1/2 in. (109.9 x 72.4 cm); James 43 1/4 x 15 3/4 in. (109.9 x 40 cm); Stephen 43 1/4 x 16 3/4 in. (109.9 x 42.5 cm),"Rogers Fund, 1910",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436430,https://www.wikidata.org/wiki/Q19911509,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Saints,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300150555,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q43115,Purchase,Rogers Fund
122,17.190.23,0,0,1,436443,608.0,European Paintings,1917.0,"Painting, predella panel",Saint Nicholas of Tolentino Reviving the Birds,,,,,,16191,Artist, ,Garofalo (Benvenuto Tisi da Garofalo),"Italian, Ferrara 1481–1559 Ferrara", ,Garofalo (Benvenuto Tisi da Garofalo),Italian,1481      ,1559      ,,http://vocab.getty.edu/page/ulan/500011286,https://www.wikidata.org/wiki/Q728512,ca. 1530,1525,1535,"Oil on canvas, transferred from wood",12 7/8 x 26 in. (32.7 x 66 cm),"Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436443,https://www.wikidata.org/wiki/Q19905252,,"Metropolitan Museum of Art, New York, NY",Birds|Bedrooms|Men|Saints|Beds|Monks,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300004364|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300038697|http://vocab.getty.edu/page/aat/300025765,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q193837|https://www.wikidata.org/wiki/Q733786|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q43115|https://www.wikidata.org/wiki/Q42177,Gift,J. Pierpont Morgan
123,17.190.24,0,1,1,436444,608.0,European Paintings,1917.0,"Painting, predella panel",Saint Nicholas of Tolentino Reviving a Child,,,,,,16191,Artist, ,Garofalo (Benvenuto Tisi da Garofalo),"Italian, Ferrara 1481–1559 Ferrara", ,Garofalo (Benvenuto Tisi da Garofalo),Italian,1481      ,1559      ,,http://vocab.getty.edu/page/ulan/500011286,https://www.wikidata.org/wiki/Q728512,ca. 1530,1525,1535,"Oil on canvas, transferred from wood",13 x 25 3/4 in. (33 x 65.4 cm),"Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436444,https://www.wikidata.org/wiki/Q19905323,,"Metropolitan Museum of Art, New York, NY",Infants|Men|Women|Saints,http://vocab.getty.edu/page/aat/300189561|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300150555,https://www.wikidata.org/wiki/Q998|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q43115,Gift,J. Pierpont Morgan
124,1973.319,0,0,1,436445,,European Paintings,1973.0,Painting,The Translation of the Holy House of Loreto,,,,,,10768,Artist,Attributed to,Saturnino Gatti,"Italian, L'Aquila 1463–1518 L'Aquila", ,"Gatti, Saturnino",Italian,1463      ,1518      ,,http://vocab.getty.edu/page/ulan/500022878,https://www.wikidata.org/wiki/Q923418,ca. 1490,1485,1495,Tempera and gold on wood,33 1/4 x 21 5/8 in. (84.5 x 54.9 cm),"Gwynne Andrews Fund, 1973",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436445,https://www.wikidata.org/wiki/Q19905120,,"Metropolitan Museum of Art, New York, NY",Ships|Houses|Madonna and Child|Angels,http://vocab.getty.edu/page/aat/300082981|http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q11446|https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q235113,Purchase,Gwynne Andrews Fund
125,30.95.262,0,0,1,436452,,European Paintings,1930.0,Painting,Madonna and Child with Angels,,,,,,10769,Artist, ,Gentile da Fabriano (Gentile di Niccolò di Giovanni di Massio),"Italian, Umbrian, active by 1408–died 1427", ,Gentile da Fabriano (Gentile di Niccolò di Giovanni di Massio),Italian,1408      ,1427      ,,http://vocab.getty.edu/page/ulan/500017803,https://www.wikidata.org/wiki/Q312393,,1408,1427,"Tempera on wood, traces of gold ground",33 3/4 x 20 in. (85.7 x 50.8 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436452,https://www.wikidata.org/wiki/Q1125200,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Angels,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q235113,Collection,Theodore M. Davis
126,69.281,0,1,1,436453,621.0,European Paintings,1969.0,Painting,Esther before Ahasuerus,,,,,,10769,Artist, ,Artemisia Gentileschi,"Italian, born Rome 1593–died Naples 1654 or later", ,"Gentileschi, Artemisia",Italian,1593      ,1654      ,Female,http://vocab.getty.edu/page/ulan/500011658,https://www.wikidata.org/wiki/Q212657,,1613,1653,Oil on canvas,"82 in. × 8 ft. 11 3/4 in. (208.3 × 273.7 cm)
","Gift of Elinor Dorrance Ingersoll, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436453,https://www.wikidata.org/wiki/Q3733425,,"Metropolitan Museum of Art, New York, NY",Men|Women|Esther|Ahasuerus,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000951|http://vocab.getty.edu/page/ia/901001013,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q732413|https://www.wikidata.org/wiki/Q1370497,Gift,Elinor Dorrance Ingersoll
127,58.135,0,0,1,436456,,European Paintings,1958.0,Painting,An Episode from the Life of Saint Giovanni Gualberto,,,,,,10769,Artist,Attributed to,Niccolò di Pietro Gerini,"Italian, Florentine, active by 1368–died 1414/15", ,"Gerini, Niccolò di Pietro",Italian,1368      ,1415      ,,http://vocab.getty.edu/page/ulan/500021490,https://www.wikidata.org/wiki/Q1077403,,1368,1415,"Tempera on wood, gold ground","Arched top, 57 3/4 x 28 1/2 in. (146.7 x 72.4 cm)","Gwynne Andrews Fund, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436456,https://www.wikidata.org/wiki/Q19912338,,"Metropolitan Museum of Art, New York, NY",Men|Crucifixion|Saints|Horses,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300404300|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q3235597|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q43115,Purchase,Gwynne Andrews Fund
128,32.100.99,0,0,1,436472,,European Paintings,1932.0,Painting,Portrait of a Man in Profile,,,,,,12692,Artist,?,Italian Painter,ca. 1525, ,Italian Painter,Italian,          ,          ,,,,,1520,1530,Oil on wood,13 1/4 x 10 1/2 in. (33.7 x 26.7 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436472,https://www.wikidata.org/wiki/Q19913061,,"Metropolitan Museum of Art, New York, NY",Men|Profiles|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q134307,Collection,Michael Friedsam
129,13.119.2,0,0,1,436486,,European Paintings,1913.0,"Painting, predella panel",The Burial of Saint Zenobius,,,,,,16453,Artist, ,Davide Ghirlandaio (David Bigordi),"Italian, Florence 1452–1525 Florence", ,"Ghirlandaio, Davide (David Bigordi)",Italian,1452      ,1525      ,,http://vocab.getty.edu/page/ulan/500021575,https://www.wikidata.org/wiki/Q1145811,ca. 1479,1474,1484,Tempera and gold on wood,6 1/4 x 16 1/4 in. (15.9 x 41.3 cm),"Francis L. Leland Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436486,https://www.wikidata.org/wiki/Q19911982,,"Metropolitan Museum of Art, New York, NY",Men|Women|Saints|Funerals,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300069162,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q201676|https://www.wikidata.org/wiki/Q43115,Purchase,Francis L. Leland Fund
130,13.119.1,0,0,1,436487,,European Paintings,1913.0,"Painting, predella panel",The Marriage of the Virgin,,,,,,16453,Artist, ,Davide Ghirlandaio (David Bigordi),"Italian, Florence 1452–1525 Florence", ,"Ghirlandaio, Davide (David Bigordi)",Italian,1452      ,1525      ,,http://vocab.getty.edu/page/ulan/500021575,https://www.wikidata.org/wiki/Q1145811,ca. 1479,1474,1484,Tempera and gold on wood,6 1/4 x 16 1/4 in. (15.9 x 41.3 cm),"Francis L. Leland Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436487,https://www.wikidata.org/wiki/Q19905196,,"Metropolitan Museum of Art, New York, NY",Men|Women|Virgin Mary,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000032,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q345,Purchase,Francis L. Leland Fund
131,13.119.3,0,0,1,436488,,European Paintings,1913.0,"Painting, predella panel",Tobias and the Angel,,,,,,16453,Artist, ,Davide Ghirlandaio (David Bigordi),"Italian, Florence 1452–1525 Florence", ,"Ghirlandaio, Davide (David Bigordi)",Italian,1452      ,1525      ,,http://vocab.getty.edu/page/ulan/500021575,https://www.wikidata.org/wiki/Q1145811,ca. 1479,1474,1484,Tempera and gold on wood,6 1/4 x 16 1/4 in. (15.9 x 41.3 cm),"Francis L. Leland Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436488,https://www.wikidata.org/wiki/Q19912090,,"Metropolitan Museum of Art, New York, NY",Men|Fish|Dogs|Angels,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300266085|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q152|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q235113,Purchase,Francis L. Leland Fund
132,49.7.7,0,1,1,436489,604.0,European Paintings,1949.0,Painting,Francesco Sassetti (1421–1490) and His Son Teodoro,,,,,,16192,Artist, ,Domenico Ghirlandaio (Domenico Bigordi),"Italian, Florence 1448/49–1494 Florence", ,"Ghirlandaio, Domenico (Domenico Bigordi)",Italian,1448      ,1494      ,,http://vocab.getty.edu/page/ulan/500115228,https://www.wikidata.org/wiki/Q191423,ca. 1488,1483,1493,Tempera on wood,Overall 33 1/4 x 25 1/8 in. (84.5 x 63.8 cm); painted surface 29 7/8 x 20 7/8 in. (75.9 x 53 cm),"The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436489,https://www.wikidata.org/wiki/Q15089686,,"Metropolitan Museum of Art, New York, NY",Boys|Men|Portraits,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Collection,The Jules Bache Collection
133,32.100.67,0,0,1,436490,,European Paintings,1932.0,Painting,Portrait of a Man,,,,,,16192,Artist, ,Domenico Ghirlandaio (Domenico Bigordi),"Italian, Florence 1448/49–1494 Florence", ,"Ghirlandaio, Domenico (Domenico Bigordi)",Italian,1448      ,1494      ,,http://vocab.getty.edu/page/ulan/500115228,https://www.wikidata.org/wiki/Q191423,,1469,1494,Tempera on wood,21 1/2 x 17 1/2 in. (54.6 x 44.5 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436490,https://www.wikidata.org/wiki/Q19376279,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Collection,Michael Friedsam
134,32.100.71,0,0,1,436491,,European Paintings,1932.0,Painting,Selvaggia Sassetti (born 1470),,,,,,16453,Artist, ,Davide Ghirlandaio (David Bigordi),"Italian, Florence 1452–1525 Florence", ,"Ghirlandaio, Davide (David Bigordi)",Italian,1452      ,1525      ,,http://vocab.getty.edu/page/ulan/500021575,https://www.wikidata.org/wiki/Q1145811,ca. 1487–88,1487,1488,Tempera on wood,22 1/2 x 17 3/8 in. (57.2 x 44.1 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436491,https://www.wikidata.org/wiki/Q19905424,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467,Collection,Michael Friedsam
135,80.3.674,0,1,1,436492,961.0,European Paintings,1880.0,Painting,Saint Christopher and the Infant Christ,,,,,,16192,Artist, ,Domenico Ghirlandaio (Domenico Bigordi),"Italian, Florence 1448/49–1494 Florence", ,"Ghirlandaio, Domenico (Domenico Bigordi)",Italian,1448      ,1494      ,,http://vocab.getty.edu/page/ulan/500115228,https://www.wikidata.org/wiki/Q191423,,1469,1494,Fresco,112 x 59 in. (284.5 x 149.9 cm),"Gift of Cornelius Vanderbilt, 1880",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436492,https://www.wikidata.org/wiki/Q3946909,,"Metropolitan Museum of Art, New York, NY",Rivers|Saint Christopher|Jesus,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/ia/901000586|http://vocab.getty.edu/page/ia/901000087,https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q193507|https://www.wikidata.org/wiki/Q302,Gift,Cornelius Vanderbilt
136,14.40.635,0,0,1,436493,,European Paintings,1914.0,Painting,Madonna and Child with Angels,,,,,,16192,Artist,Workshop of,Domenico Ghirlandaio,"Italian, Florence 1448/49–1494 Florence", ,"Ghirlandaio, Domenico",Italian,1448      ,1494      ,,http://vocab.getty.edu/page/ulan/500115228,https://www.wikidata.org/wiki/Q191423,,1469,1494,"Tempera on canvas, transferred from wood",Diameter 38 3/4 in. (98.4 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436493,https://www.wikidata.org/wiki/Q19913062,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Angels,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q235113,Bequest,Benjamin Altman
137,32.100.80,0,0,1,436494,,European Paintings,1932.0,"Painting, triptych",The Nativity with Saints,,,,,,10769,Artist, ,Ridolfo Ghirlandaio,"Italian, Florence 1483–1561 Florence", ,"Ghirlandaio, Ridolfo",Italian,1483      ,1561      ,,http://vocab.getty.edu/page/ulan/500002132,https://www.wikidata.org/wiki/Q64881,,1503,1561,Oil on wood,Central panel 14 x 9 in. (35.6 x 22.9 cm); each wing 14 x 4 in. (35.6 x 10.2 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436494,https://www.wikidata.org/wiki/Q19912339,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Nativity|Saints|Men|Saint John the Evangelist|Saint Paul|Saint Peter|Angels,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/ia/901000124|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901001171|http://vocab.getty.edu/page/ia/901001058|http://vocab.getty.edu/page/ia/901000056|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q51628|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q328804|https://www.wikidata.org/wiki/Q9200|https://www.wikidata.org/wiki/Q43115|https://www.wikidata.org/wiki/Q33923|https://www.wikidata.org/wiki/Q235113,Collection,Michael Friedsam
138,69.280.1,0,0,1,436495,,European Paintings,1969.0,Painting,Saint John the Evangelist Raises Satheus to Life,,,,,,10769,Artist, ,Francescuccio Ghissi (Francesco di Cecco Ghissi),"Italian, Marchigian, active 1359–74", ,"Ghissi, Francescuccio (Francesco di Cecco Ghissi)",Italian,1359      ,1374      ,,http://vocab.getty.edu/page/ulan/500028548,https://www.wikidata.org/wiki/Q3081147,ca. 1370,1365,1374,"Tempera on wood, gold ground",Overall 14 1/8 x 16 1/8 in. (35.9 x 41 cm); painted surface 13 3/4 x 15 1/2 in. (34.9 x 39.4 cm),"Gift of Mrs. W. Murray Crane, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436495,https://www.wikidata.org/wiki/Q19911983,,"Metropolitan Museum of Art, New York, NY",Men|Women|Saint John the Evangelist,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901001171,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q328804,Gift,Mrs. W. Murray Crane
139,69.280.2,0,0,1,436496,,European Paintings,1969.0,Painting,Saint John the Evangelist with Acteus and Eugenius,,,,,,10769,Artist, ,Francescuccio Ghissi (Francesco di Cecco Ghissi),"Italian, Marchigian, active 1359–74", ,"Ghissi, Francescuccio (Francesco di Cecco Ghissi)",Italian,1359      ,1374      ,,http://vocab.getty.edu/page/ulan/500028548,https://www.wikidata.org/wiki/Q3081147,ca. 1370,1365,1374,"Tempera on wood, gold ground",14 3/8 x 16 1/4 in. (36.5 x 41.3 cm),"Gift of Mrs. W. Murray Crane, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436496,https://www.wikidata.org/wiki/Q19911980,,"Metropolitan Museum of Art, New York, NY",Men|Women|Saint John the Evangelist,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901001171,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q328804,Gift,Mrs. W. Murray Crane
140,69.280.3,0,0,1,436497,,European Paintings,1969.0,Painting,Saint John the Evangelist Causes a Pagan Temple to Collapse,,,,,,10769,Artist, ,Francescuccio Ghissi (Francesco di Cecco Ghissi),"Italian, Marchigian, active 1359–74", ,"Ghissi, Francescuccio (Francesco di Cecco Ghissi)",Italian,1359      ,1374      ,,http://vocab.getty.edu/page/ulan/500028548,https://www.wikidata.org/wiki/Q3081147,ca. 1370,1365,1374,"Tempera on wood, gold ground",14 1/8 x 15 1/4 in. (35.9 x 38.7 cm),"Gift of Mrs. W. Murray Crane, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436497,https://www.wikidata.org/wiki/Q19911981,,"Metropolitan Museum of Art, New York, NY",Temples|Men|Saint John the Evangelist,http://vocab.getty.edu/page/aat/300007595|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901001171,https://www.wikidata.org/wiki/Q44539|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q328804,Gift,Mrs. W. Murray Crane
141,06.180,0,1,1,436498,,European Paintings,1906.0,Painting,The Man of Sorrows,,,,,,16193,Artist, ,Michele Giambono (Michele Giovanni Bono),"Italian, active Venice 1420–62", ,"Giambono, Michele (Michele Giovanni Bono)",Italian,1420      ,1462      ,,http://vocab.getty.edu/page/ulan/500019282,https://www.wikidata.org/wiki/Q1361095,ca. 1430,1425,1435,Tempera and gold on wood,"Overall, with engaged frame, 21 3/4 x 15 3/4 in. (54.9 x 38.7 cm); painted surface 18 1/2 x 12 1/4 in. (47 x 31.1 cm)","Rogers Fund, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436498,https://www.wikidata.org/wiki/Q19911663,,"Metropolitan Museum of Art, New York, NY",Sadness|Saint Francis|Jesus,http://vocab.getty.edu/page/aat/300055166|http://vocab.getty.edu/page/ulan/500349636|http://vocab.getty.edu/page/ia/901000087,https://www.wikidata.org/wiki/Q169251|https://www.wikidata.org/wiki/Q676555|https://www.wikidata.org/wiki/Q302,Purchase,Rogers Fund
